date,price
2021-03-22,7802
2021-03-23,8108
2021-03-24,8046
2021-03-25,8016
2021-03-26,7524
2021-03-29,7508
2021-03-30,7402
2021-03-31,7326
2021-04-01,7558
2021-04-02,7566
2021-04-06,7736
2021-04-07,7770
2021-04-08,6880
2021-04-09,6882
2021-04-12,6716
2021-04-13,6774
2021-04-14,6822
2021-04-15,6916
2021-04-16,7096
2021-04-19,7080
2021-04-20,7226
2021-04-21,7432
2021-04-22,7520
2021-04-23,7652
2021-04-26,7374
2021-04-27,7508
2021-04-28,7406
2021-04-29,7532
2021-04-30,7410
2021-05-06,7890
2021-05-07,8026
2021-05-10,7954
2021-05-11,7998
2021-05-12,8338
2021-05-13,8376
2021-05-14,8158
2021-05-17,8086
2021-05-18,8268
2021-05-19,8142
2021-05-20,8102
2021-05-21,7650
2021-05-24,7568
2021-05-25,7626
2021-05-26,7710
2021-05-27,7464
2021-05-28,7634
2021-05-31,7546
2021-06-01,7590
2021-06-02,7808
2021-06-03,8134
2021-06-04,7942
2021-06-07,7964
2021-06-08,7656
2021-06-09,7664
2021-06-10,7690
2021-06-11,7432
2021-06-15,7052
2021-06-16,6882
2021-06-17,6918
2021-06-18,6694
2021-06-21,6816
2021-06-22,6922
2021-06-23,6984
2021-06-24,6860
2021-06-25,7018
2021-06-28,7068
2021-06-29,7034
2021-06-30,7230
2021-07-01,7480
2021-07-02,7608
2021-07-05,7612
2021-07-06,7746
2021-07-07,7598
2021-07-08,7610
2021-07-09,7814
2021-07-12,7770
2021-07-13,7802
2021-07-14,7890
2021-07-15,7970
2021-07-16,8054
2021-07-19,8118
2021-07-20,8208
2021-07-21,8084
2021-07-22,8106
2021-07-23,8326
2021-07-26,8366
2021-07-27,8536
2021-07-28,8408
2021-07-29,8496
2021-07-30,8604
2021-08-02,8150
2021-08-03,8188
2021-08-04,8422
2021-08-05,8426
2021-08-06,8486
2021-08-09,8530
2021-08-10,8660
2021-08-11,8994
2021-08-12,9004
2021-08-13,8172
2021-08-16,8298
2021-08-17,8418
2021-08-18,8166
2021-08-19,8172
2021-08-20,8060
2021-08-23,8084
2021-08-24,8168
2021-08-25,8290
2021-08-26,8258
2021-08-27,8266
2021-08-30,8206
2021-08-31,8306
2021-09-01,8054
2021-09-02,8016
2021-09-03,8318
2021-09-06,8350
2021-09-07,8392
2021-09-08,8442
2021-09-09,8488
2021-09-10,8154
2021-09-13,8268
2021-09-14,8278
2021-09-15,8442
2021-09-16,8564
2021-09-17,8190
2021-09-22,8368
2021-09-23,8664
2021-09-24,8706
2021-09-27,8580
2021-09-28,8650
2021-09-29,8614
2021-09-30,8888
2021-10-08,9410
2021-10-11,9462
2021-10-12,9390
2021-10-13,9484
2021-10-14,9282
2021-10-15,9422
2021-10-18,9598
2021-10-19,9716
2021-10-20,9814
2021-10-21,9830
2021-10-22,9416
2021-10-25,9580
2021-10-26,9702
2021-10-27,9578
2021-10-28,9442
2021-10-29,9770
2021-11-01,9574
2021-11-02,9686
2021-11-03,9940
2021-11-04,9514
2021-11-05,9476
2021-11-08,9238
2021-11-09,8938
2021-11-10,9266
2021-11-11,9358
2021-11-12,9428
2021-11-15,9458
2021-11-16,9490
2021-11-17,9666
2021-11-18,9750
2021-11-19,9978
2021-11-22,9692
2021-11-23,9520
2021-11-24,9584
2021-11-25,9706
2021-11-26,9468
2021-11-29,9416
2021-11-30,9146
2021-12-01,9258
2021-12-02,9102
2021-12-03,9482
2021-12-06,9482
2021-12-07,8418
2021-12-08,8220
2021-12-09,8120
2021-12-10,8036
2021-12-13,7986
2021-12-14,7828
2021-12-15,7678
2021-12-16,7816
2021-12-17,7974
2021-12-20,7708
2021-12-21,7926
2021-12-22,8026
2021-12-23,8126
2021-12-24,8390
2021-12-27,8350
2021-12-28,8472
2021-12-29,8330
2021-12-30,8470
2021-12-31,8550
2022-01-04,8682
2022-01-05,8816
2022-01-06,8728
2022-01-07,8858
2022-01-10,8978
2022-01-11,8924
2022-01-12,8914
2022-01-13,8982
2022-01-14,9062
2022-01-17,9040
2022-01-18,9166
2022-01-19,9286
2022-01-20,9414
2022-01-21,9526
2022-01-24,9470
2022-01-25,9432
2022-01-26,9574
2022-01-27,9752
2022-01-28,9934
2022-02-07,10162
2022-02-08,9988
2022-02-09,9872
2022-02-10,9960
2022-02-11,9932
2022-02-14,10086
2022-02-15,10218
2022-02-16,10182
2022-02-17,10134
2022-02-18,10424
2022-02-21,10530
2022-02-22,10770
2022-02-23,11178
2022-02-24,11596
2022-02-25,11360
2022-02-28,11402
2022-03-01,12022
2022-03-02,12340
2022-03-03,12630
2022-03-04,11720
2022-03-07,11912
2022-03-08,11966
2022-03-09,12718
2022-03-10,12254
2022-03-11,12346
2022-03-14,11450
2022-03-15,11012
2022-03-16,11418
2022-03-17,10938
2022-03-18,11058
2022-03-21,10900
2022-03-22,11264
2022-03-23,11482
2022-03-24,11394
2022-03-25,11578
2022-03-28,11580
2022-03-29,11666
2022-03-30,11520
2022-03-31,11496
2022-04-01,10922
2022-04-06,10202
2022-04-07,10180
2022-04-08,10362
2022-04-11,10302
2022-04-12,10638
2022-04-13,10622
2022-04-14,10918
2022-04-15,11238
2022-04-18,11270
2022-04-19,11458
2022-04-20,11124
2022-04-21,11206
2022-04-22,11078
2022-04-25,11136
2022-04-26,11400
2022-04-27,11650
2022-04-28,11978
2022-04-29,12290
2022-05-05,11884
2022-05-06,11562
2022-05-09,11568
2022-05-10,11552
2022-05-11,11580
2022-05-12,11400
2022-05-13,11672
2022-05-16,11640
2022-05-17,11416
2022-05-18,11514
2022-05-19,11552
2022-05-20,11762
2022-05-23,11716
2022-05-24,11880
2022-05-25,11870
2022-05-26,11808
2022-05-27,12096
2022-05-30,11732
2022-05-31,11864
2022-06-01,11876
2022-06-02,12062
2022-06-06,12080
2022-06-07,12160
2022-06-08,12144
2022-06-09,11512
2022-06-10,11512
2022-06-13,11282
2022-06-14,11418
2022-06-15,10986
2022-06-16,10792
2022-06-17,10736
2022-06-20,10206
2022-06-21,9972
2022-06-22,9712
2022-06-23,9606
2022-06-24,9108
2022-06-27,9338
2022-06-28,9734
2022-06-29,9512
2022-06-30,9564
2022-07-01,8934
2022-07-04,8900
2022-07-05,8444
2022-07-06,8014
2022-07-07,7934
2022-07-08,8238
2022-07-11,8200
2022-07-12,8016
2022-07-13,7694
2022-07-14,7720
2022-07-15,7432
2022-07-18,8040
2022-07-19,7896
2022-07-20,8112
2022-07-21,7892
2022-07-22,7782
2022-07-25,7738
2022-07-26,8078
2022-07-27,7874
2022-07-28,8392
2022-07-29,8614
