date,price
2020-04-13,2804
2020-04-14,2808
2020-04-15,2811
2020-04-16,2760
2020-04-17,2771
2020-04-20,2735
2020-04-21,2731
2020-04-22,2762
2020-04-23,2775
2020-04-24,2760
2020-04-27,2781
2020-04-28,2730
2020-04-29,2719
2020-04-30,2729
2020-05-06,2758
2020-05-07,2747
2020-05-08,2750
2020-05-11,2735
2020-05-12,2738
2020-05-13,2727
2020-05-14,2697
2020-05-15,2702
2020-05-18,2748
2020-05-19,2738
2020-05-20,2757
2020-05-21,2742
2020-05-22,2754
2020-05-25,2788
2020-05-26,2789
2020-05-27,2818
2020-05-28,2793
2020-05-29,2804
2020-06-01,2789
2020-06-02,2787
2020-06-03,2801
2020-06-04,2833
2020-06-05,2842
2020-06-08,2809
2020-06-09,2815
2020-06-10,2818
2020-06-11,2801
2020-06-12,2832
2020-06-15,2802
2020-06-16,2835
2020-06-17,2815
2020-06-18,2816
2020-06-19,2811
2020-06-22,2823
2020-06-23,2810
2020-06-24,2818
2020-06-29,2805
2020-06-30,2813
2020-07-01,2882
2020-07-02,2898
2020-07-03,2906
2020-07-06,2927
2020-07-07,2910
2020-07-08,2897
2020-07-09,2905
2020-07-10,2919
2020-07-13,2875
2020-07-14,2866
2020-07-15,2878
2020-07-16,2895
2020-07-17,2901
2020-07-20,2920
2020-07-21,2911
2020-07-22,2928
2020-07-23,2956
2020-07-24,3002
2020-07-27,3004
2020-07-28,2927
2020-07-29,2942
2020-07-30,2924
2020-07-31,2937
2020-08-03,2950
2020-08-04,2927
2020-08-05,2888
2020-08-06,2873
2020-08-07,2872
2020-08-10,2862
2020-08-11,2851
2020-08-12,2853
2020-08-13,2881
2020-08-14,2895
2020-08-17,2908
2020-08-18,2916
2020-08-19,2901
2020-08-20,2901
2020-08-21,2885
2020-08-24,2886
2020-08-25,2919
2020-08-26,2934
2020-08-27,2921
2020-08-28,2937
2020-08-31,2981
2020-09-01,2942
2020-09-02,2940
2020-09-03,2933
2020-09-04,2973
2020-09-07,2992
2020-09-08,2998
2020-09-09,2978
2020-09-10,2996
2020-09-11,3066
2020-09-14,3118
2020-09-15,3116
2020-09-16,3064
2020-09-17,3073
2020-09-18,3153
2020-09-21,3137
2020-09-22,3096
2020-09-23,3087
2020-09-24,3089
2020-09-25,3078
2020-09-28,3094
2020-09-29,3072
2020-09-30,3087
2020-10-09,3262
2020-10-12,3286
2020-10-13,3238
2020-10-14,3233
2020-10-15,3231
2020-10-16,3275
2020-10-19,3258
2020-10-20,3283
2020-10-21,3284
2020-10-22,3270
2020-10-23,3233
2020-10-26,3249
2020-10-27,3245
2020-10-28,3248
2020-10-29,3202
2020-10-30,3192
2020-11-02,3031
2020-11-03,3052
2020-11-04,3072
2020-11-05,3160
2020-11-06,3150
2020-11-09,3105
2020-11-10,3115
2020-11-11,3212
2020-11-12,3185
2020-11-13,3159
2020-11-16,3146
2020-11-17,3167
2020-11-18,3171
2020-11-19,3182
2020-11-20,3221
2020-11-23,3264
2020-11-24,3236
2020-11-25,3237
2020-11-26,3233
2020-11-27,3212
2020-11-30,3236
2020-12-01,3165
2020-12-02,3117
2020-12-03,3096
2020-12-04,3122
2020-12-07,3109
2020-12-08,3095
2020-12-09,3101
2020-12-10,3139
2020-12-11,3089
2020-12-14,3112
2020-12-15,3108
2020-12-16,3143
2020-12-17,3149
2020-12-18,3189
2020-12-21,3298
2020-12-22,3314
2020-12-23,3321
2020-12-24,3307
2020-12-25,3303
2020-12-28,3307
2020-12-29,3274
2020-12-30,3363
2020-12-31,3479
2021-01-04,3483
2021-01-05,3483
2021-01-06,3535
2021-01-07,3517
2021-01-08,3536
2021-01-11,3619
2021-01-12,3635
2021-01-13,3775
2021-01-14,3736
2021-01-15,3717
2021-01-18,3677
2021-01-19,3665
2021-01-20,3534
2021-01-21,3571
2021-01-22,3481
2021-01-25,3423
2021-01-26,3432
2021-01-27,3518
2021-01-28,3483
2021-01-29,3484
2021-02-01,3485
2021-02-02,3418
2021-02-03,3410
2021-02-04,3482
2021-02-05,3515
2021-02-08,3460
2021-02-09,3520
2021-02-10,3470
2021-02-18,3492
2021-02-19,3462
2021-02-22,3505
2021-02-23,3591
2021-02-24,3591
2021-02-25,3574
2021-02-26,3427
2021-03-01,3422
2021-03-02,3351
2021-03-03,3403
2021-03-04,3351
2021-03-05,3364
2021-03-08,3414
2021-03-09,3348
2021-03-10,3269
2021-03-11,3198
2021-03-12,3210
2021-03-15,3275
2021-03-16,3305
2021-03-17,3342
2021-03-18,3332
2021-03-19,3331
2021-03-22,3370
2021-03-23,3349
2021-03-24,3382
2021-03-25,3397
2021-03-26,3437
2021-03-29,3404
2021-03-30,3398
2021-03-31,3383
2021-04-01,3524
2021-04-02,3507
2021-04-06,3490
2021-04-07,3547
2021-04-08,3517
2021-04-09,3524
2021-04-12,3453
2021-04-13,3442
2021-04-14,3422
2021-04-15,3468
2021-04-16,3515
2021-04-19,3542
2021-04-20,3570
2021-04-21,3580
2021-04-22,3629
2021-04-23,3647
2021-04-26,3649
2021-04-27,3682
2021-04-28,3613
2021-04-29,3587
2021-04-30,3575
2021-05-06,3669
2021-05-07,3709
2021-05-10,3689
2021-05-11,3674
2021-05-12,3769
2021-05-13,3678
2021-05-14,3607
2021-05-17,3606
2021-05-18,3623
2021-05-19,3571
2021-05-20,3567
2021-05-21,3524
2021-05-24,3528
2021-05-25,3538
2021-05-26,3508
2021-05-27,3472
2021-05-28,3532
2021-05-31,3521
2021-06-01,3541
2021-06-02,3567
2021-06-03,3604
2021-06-04,3535
2021-06-07,3622
2021-06-08,3615
2021-06-09,3619
2021-06-10,3628
2021-06-11,3642
2021-06-15,3494
2021-06-16,3474
2021-06-17,3450
2021-06-18,3373
2021-06-21,3394
2021-06-22,3393
2021-06-23,3384
2021-06-24,3390
2021-06-25,3397
2021-06-28,3448
2021-06-29,3458
2021-06-30,3486
2021-07-01,3639
2021-07-02,3694
2021-07-05,3655
2021-07-06,3634
2021-07-07,3571
2021-07-08,3584
2021-07-09,3580
2021-07-12,3590
2021-07-13,3613
2021-07-14,3625
2021-07-15,3662
2021-07-16,3663
2021-07-19,3709
2021-07-20,3704
2021-07-21,3678
2021-07-22,3622
2021-07-23,3578
2021-07-26,3503
2021-07-27,3533
2021-07-28,3553
2021-07-29,3623
2021-07-30,3652
2021-08-02,3636
2021-08-03,3625
2021-08-04,3535
2021-08-05,3516
2021-08-06,3535
2021-08-09,3572
2021-08-10,3591
2021-08-11,3586
2021-08-12,3523
2021-08-13,3620
2021-08-16,3639
2021-08-17,3637
2021-08-18,3608
2021-08-19,3551
2021-08-20,3534
2021-08-23,3485
2021-08-24,3493
2021-08-25,3502
2021-08-26,3511
2021-08-27,3501
2021-08-30,3525
2021-08-31,3517
2021-09-01,3491
2021-09-02,3504
2021-09-03,3487
2021-09-06,3486
2021-09-07,3524
2021-09-08,3486
2021-09-09,3468
2021-09-10,3500
2021-09-13,3530
2021-09-14,3545
2021-09-15,3534
2021-09-16,3548
2021-09-17,3570
2021-09-22,3536
2021-09-23,3535
2021-09-24,3510
2021-09-27,3538
2021-09-28,3491
2021-09-29,3478
2021-09-30,3464
2021-10-08,3350
2021-10-11,3325
2021-10-12,3299
2021-10-13,3236
2021-10-14,3265
2021-10-15,3263
2021-10-18,3230
2021-10-19,3224
2021-10-20,3237
2021-10-21,3254
2021-10-22,3278
2021-10-25,3289
2021-10-26,3270
2021-10-27,3257
2021-10-28,3259
2021-10-29,3233
2021-11-01,3159
2021-11-02,3143
2021-11-03,3130
2021-11-04,3135
2021-11-05,3051
2021-11-08,3088
2021-11-09,3091
2021-11-10,3123
2021-11-11,3159
2021-11-12,3155
2021-11-15,3161
2021-11-16,3192
2021-11-17,3188
2021-11-18,3213
2021-11-19,3218
2021-11-22,3045
2021-11-23,3086
2021-11-24,3097
2021-11-25,3075
2021-11-26,3067
2021-11-29,3081
2021-11-30,3045
2021-12-01,3049
2021-12-02,3051
2021-12-03,3105
2021-12-06,3080
2021-12-07,3043
2021-12-08,3037
2021-12-09,3096
2021-12-10,3124
2021-12-13,3124
2021-12-14,3073
2021-12-15,3124
2021-12-16,3168
2021-12-17,3174
2021-12-20,3159
2021-12-21,3153
2021-12-22,3179
2021-12-23,3246
2021-12-24,3263
2021-12-27,3230
2021-12-28,3257
2021-12-29,3226
2021-12-30,3234
2021-12-31,3189
2022-01-04,3250
2022-01-05,3293
2022-01-06,3215
2022-01-07,3225
2022-01-10,3231
