date,price
2020-09-14,8807
2020-09-15,8795
2020-09-16,8792
2020-09-17,8933
2020-09-18,9122
2020-09-21,9364
2020-09-22,9219
2020-09-23,9017
2020-09-24,8923
2020-09-25,8947
2020-09-28,8909
2020-09-29,8887
2020-09-30,8820
2020-10-09,9042
2020-10-12,9179
2020-10-13,9153
2020-10-14,9151
2020-10-15,9102
2020-10-16,9094
2020-10-19,8922
2020-10-20,9017
2020-10-21,9038
2020-10-22,9139
2020-10-23,9107
2020-10-26,9260
2020-10-27,9306
2020-10-28,9340
2020-10-29,9559
2020-10-30,9545
2020-11-02,9661
2020-11-03,9739
2020-11-04,9913
2020-11-05,9731
2020-11-06,9762
2020-11-09,9554
2020-11-10,9591
2020-11-11,9644
2020-11-12,9744
2020-11-13,9775
2020-11-16,9738
2020-11-17,9839
2020-11-18,9845
2020-11-19,9953
2020-11-20,9879
2020-11-23,9783
2020-11-24,9777
2020-11-25,9891
2020-11-26,9779
2020-11-27,9759
2020-11-30,9693
2020-12-01,9764
2020-12-02,9627
2020-12-03,9776
2020-12-04,9192
2020-12-07,9214
2020-12-08,9100
2020-12-09,9086
2020-12-10,9032
2020-12-11,9180
2020-12-14,9225
2020-12-15,9245
2020-12-16,9298
2020-12-17,9370
2020-12-18,9438
2020-12-21,9339
2020-12-22,9189
2020-12-23,9258
2020-12-24,9540
2020-12-25,9654
2020-12-28,9553
2020-12-29,9484
2020-12-30,9574
2020-12-31,9658
2021-01-04,9892
2021-01-05,9918
2021-01-06,10041
2021-01-07,10109
2021-01-08,10134
2021-01-11,10088
2021-01-12,10073
2021-01-13,10061
2021-01-14,9926
2021-01-15,9884
2021-01-18,9944
2021-01-19,9904
2021-01-20,9699
2021-01-21,9849
2021-01-22,9776
2021-01-25,9804
2021-01-26,9703
2021-01-27,9872
2021-01-28,9884
2021-01-29,9825
2021-02-01,9724
2021-02-02,9627
2021-02-03,9445
2021-02-04,9495
2021-02-05,9675
2021-02-08,9697
2021-02-09,9815
2021-02-10,9883
2021-02-18,10138
2021-02-19,10185
2021-02-22,10243
2021-02-23,10323
2021-02-24,10536
2021-02-25,10630
2021-02-26,10481
2021-03-01,10525
2021-03-02,10448
2021-03-03,10462
2021-03-04,10560
2021-03-05,10558
2021-03-08,11035
2021-03-09,10915
2021-03-10,10893
2021-03-11,10716
2021-03-12,10724
2021-03-15,10821
2021-03-16,10724
2021-03-17,10681
2021-03-18,10448
2021-03-19,10365
2021-03-22,10465
2021-03-23,10670
2021-03-24,10767
2021-03-25,10734
2021-03-26,10327
2021-03-29,10267
2021-03-30,10207
2021-03-31,10141
2021-04-01,9992
2021-04-02,10108
2021-04-06,10222
2021-04-07,10302
2021-04-08,10209
2021-04-09,10254
2021-04-12,10168
2021-04-13,10230
2021-04-14,10315
2021-04-15,10232
2021-04-16,10431
2021-04-19,10376
2021-04-20,10405
2021-04-21,10608
2021-04-22,10729
2021-04-23,10848
2021-04-26,10587
2021-04-27,10599
2021-04-28,10458
2021-04-29,10488
2021-04-30,10410
2021-05-06,10971
2021-05-07,11028
2021-05-10,10951
2021-05-11,10846
2021-05-12,11097
2021-05-13,10975
2021-05-14,10704
2021-05-17,10607
2021-05-18,10742
2021-05-19,10608
2021-05-20,10466
2021-05-21,10219
2021-05-24,10282
2021-05-25,10371
2021-05-26,10436
2021-05-27,10205
2021-05-28,10441
2021-05-31,10441
2021-06-01,10460
2021-06-02,10719
2021-06-03,10938
2021-06-04,10826
2021-06-07,10879
2021-06-08,10655
2021-06-09,10658
2021-06-10,10732
2021-06-11,10563
2021-06-15,10211
2021-06-16,9939
2021-06-17,9856
2021-06-18,9542
2021-06-21,9598
2021-06-22,9627
2021-06-23,9766
2021-06-24,9749
2021-06-25,9898
2021-06-28,9977
2021-06-29,9842
2021-06-30,9958
2021-07-01,10201
2021-07-02,10314
2021-07-05,10311
2021-07-06,10319
2021-07-07,10104
2021-07-08,10030
2021-07-09,10103
2021-07-12,10142
2021-07-13,10305
2021-07-14,10477
2021-07-15,10574
2021-07-16,10585
2021-07-19,10622
2021-07-20,10767
2021-07-21,10632
2021-07-22,10438
2021-07-23,10471
2021-07-26,10337
2021-07-27,10482
2021-07-28,10322
2021-07-29,10295
2021-07-30,10165
2021-08-02,9994
2021-08-03,10068
2021-08-04,10277
2021-08-05,10276
2021-08-06,10261
2021-08-09,10245
2021-08-10,10268
2021-08-11,10557
2021-08-12,10574
2021-08-13,10623
2021-08-16,10702
2021-08-17,10815
2021-08-18,10722
2021-08-19,10690
2021-08-20,10675
2021-08-23,10655
2021-08-24,10744
2021-08-25,10893
2021-08-26,10834
2021-08-27,10745
2021-08-30,10705
2021-08-31,10837
2021-09-01,10668
2021-09-02,10688
2021-09-03,10937
2021-09-06,10905
2021-09-07,10904
2021-09-08,10894
2021-09-09,10874
2021-09-10,10684
2021-09-13,10701
2021-09-14,10736
2021-09-15,10925
2021-09-16,10951
2021-09-17,10706
2021-09-22,10812
2021-09-23,11146
2021-09-24,11152
2021-09-27,11045
2021-09-28,11070
2021-09-29,11125
2021-09-30,11493
2021-10-08,12026
2021-10-11,12244
2021-10-12,12294
2021-10-13,12332
2021-10-14,12199
2021-10-15,12285
2021-10-18,12321
2021-10-19,12486
2021-10-20,12481
2021-10-21,12460
2021-10-22,12237
2021-10-25,12399
2021-10-26,12668
2021-10-27,12672
2021-10-28,12518
2021-10-29,12820
2021-11-01,12576
2021-11-02,12682
2021-11-03,12884
2021-11-04,12632
2021-11-05,12574
2021-11-08,12378
2021-11-09,12022
2021-11-10,12396
2021-11-11,12517
2021-11-12,12511
2021-11-15,12606
2021-11-16,12633
2021-11-17,12757
2021-11-18,12815
2021-11-19,12861
2021-11-22,12473
2021-11-23,12427
2021-11-24,12610
2021-11-25,12691
2021-11-26,12636
2021-11-29,12559
2021-11-30,12324
2021-12-01,12389
2021-12-02,12290
2021-12-03,12700
2021-12-06,12783
2021-12-07,13006
2021-12-08,12375
2021-12-09,12263
2021-12-10,12178
2021-12-13,11921
2021-12-14,11863
2021-12-15,11775
2021-12-16,11918
2021-12-17,12175
2021-12-20,11869
2021-12-21,11982
2021-12-22,12003
2021-12-23,11982
2021-12-24,12222
2021-12-27,12176
2021-12-28,12294
2021-12-29,12164
2021-12-30,12268
2021-12-31,12298
2022-01-04,12039
2022-01-05,11797
2022-01-06,11671
2022-01-07,11930
2022-01-10,11968
2022-01-11,11985
2022-01-12,11953
2022-01-13,11894
2022-01-14,11802
2022-01-17,11728
2022-01-18,11911
2022-01-19,12046
2022-01-20,12270
2022-01-21,12424
2022-01-24,12265
2022-01-25,12105
2022-01-26,12145
2022-01-27,12248
2022-01-28,12478
2022-02-07,12562
2022-02-08,12273
2022-02-09,12045
2022-02-10,12012
2022-02-11,11933
2022-02-14,11988
2022-02-15,11916
2022-02-16,11930
2022-02-17,11851
2022-02-18,11937
2022-02-21,12314
2022-02-22,12431
2022-02-23,12577
2022-02-24,13323
2022-02-25,13001
2022-02-28,12760
2022-03-01,13091
2022-03-02,13138
2022-03-03,13443
2022-03-04,13031
2022-03-07,13298
2022-03-08,13389
2022-03-09,13590
2022-03-10,13068
2022-03-11,12922
2022-03-14,12670
2022-03-15,12392
2022-03-16,12696
2022-03-17,12381
2022-03-18,12722
2022-03-21,12672
2022-03-22,12619
2022-03-23,12621
2022-03-24,12872
2022-03-25,12890
2022-03-28,12726
2022-03-29,12599
2022-03-30,12484
2022-03-31,12605
2022-04-01,12446
2022-04-06,12936
2022-04-07,12575
2022-04-08,12630
2022-04-11,12529
2022-04-12,12878
2022-04-13,12915
2022-04-14,13132
2022-04-15,13393
2022-04-18,13308
2022-04-19,13411
2022-04-20,13353
2022-04-21,13456
2022-04-22,13468
2022-04-25,13410
2022-04-26,13617
2022-04-27,13740
2022-04-28,13946
2022-04-29,13993
2022-05-05,13632
2022-05-06,13539
2022-05-09,13515
2022-05-10,13497
2022-05-11,13452
2022-05-12,13408
2022-05-13,13669
2022-05-16,13531
2022-05-17,13385
2022-05-18,13370
2022-05-19,13467
2022-05-20,13520
2022-05-23,13496
2022-05-24,13540
2022-05-25,13628
2022-05-26,13639
2022-05-27,13948
2022-05-30,13985
2022-05-31,14088
2022-06-01,14056
2022-06-02,14133
2022-06-06,14092
2022-06-07,14224
2022-06-08,14444
2022-06-09,14259
2022-06-10,14448
2022-06-13,14311
2022-06-14,14378
2022-06-15,13974
2022-06-16,13707
2022-06-17,13567
2022-06-20,13375
2022-06-21,13101
2022-06-22,12755
2022-06-23,12501
2022-06-24,11757
2022-06-27,11825
2022-06-28,12164
2022-06-29,12109
2022-06-30,12053
2022-07-01,11650
2022-07-04,11573
2022-07-05,11083
2022-07-06,10554
2022-07-07,10356
2022-07-08,10755
2022-07-11,10815
2022-07-12,10735
2022-07-13,10618
2022-07-14,10948
2022-07-15,10831
2022-07-18,11105
2022-07-19,10810
2022-07-20,10846
2022-07-21,10936
2022-07-22,11005
2022-07-25,11152
2022-07-26,11489
2022-07-27,11561
2022-07-28,11998
2022-07-29,12066
2022-08-01,11887
2022-08-02,11990
2022-08-03,11985
2022-08-04,11629
2022-08-05,11799
2022-08-08,11983
2022-08-09,11958
2022-08-10,11889
2022-08-11,12179
2022-08-12,11531
2022-08-15,11289
2022-08-16,11076
2022-08-17,11109
2022-08-18,10849
2022-08-19,10877
2022-08-22,11005
2022-08-23,11032
2022-08-24,11406
2022-08-25,11338
2022-08-26,11198
2022-08-29,11085
2022-08-30,11017
2022-08-31,11108
2022-09-01,10670
2022-09-02,10507
2022-09-05,10711
2022-09-06,10732
2022-09-07,10331
2022-09-08,10278
2022-09-09,10361
2022-09-13,10566
2022-09-14,10504
2022-09-15,10400
2022-09-16,10349
2022-09-19,10269
2022-09-20,10281
2022-09-21,10464
2022-09-22,10542
2022-09-23,10590
2022-09-26,10278
2022-09-27,10562
2022-09-28,10746
2022-09-29,10850
2022-09-30,11050
2022-10-10,11078
2022-10-11,11063
2022-10-12,11156
2022-10-13,11254
2022-10-14,11281
2022-10-17,11025
2022-10-18,11188
2022-10-19,11358
2022-10-20,11246
2022-10-21,11145
2022-10-24,11000
2022-10-25,11060
2022-10-26,11175
2022-10-27,11141
2022-10-28,10956
2022-10-31,10776
2022-11-01,11163
2022-11-02,11258
2022-11-03,11219
2022-11-04,11531
2022-11-07,11580
2022-11-08,11635
2022-11-09,11630
2022-11-10,11777
2022-11-11,11730
2022-11-14,11682
2022-11-15,11851
2022-11-16,11707
2022-11-17,11834
2022-11-18,11645
2022-11-21,11226
2022-11-22,11142
2022-11-23,11089
2022-11-24,11162
2022-11-25,11003
2022-11-28,11095
2022-11-29,11169
2022-11-30,11281
2022-12-01,11090
2022-12-02,11121
2022-12-05,11031
2022-12-06,11030
2022-12-07,10936
2022-12-08,11059
2022-12-09,11190
2022-12-12,10064
2022-12-13,10298
2022-12-14,10401
2022-12-15,10467
2022-12-16,10226
2022-12-19,10072
2022-12-20,10063
2022-12-21,10155
2022-12-22,10142
2022-12-23,10135
2022-12-26,10252
2022-12-27,10605
2022-12-28,10667
2022-12-29,10697
2022-12-30,10739
2023-01-03,10723
2023-01-04,10645
2023-01-05,10442
2023-01-06,10401
2023-01-09,10234
2023-01-10,10103
2023-01-11,10109
2023-01-12,10055
2023-01-13,9899
2023-01-16,9921
2023-01-17,9936
2023-01-18,10052
2023-01-19,9953
2023-01-20,9976
2023-01-30,10022
2023-01-31,9949
2023-02-01,9948
2023-02-02,9667
2023-02-03,9875
2023-02-06,9925
2023-02-07,9897
2023-02-08,9871
2023-02-09,9895
2023-02-10,9741
2023-02-13,9836
2023-02-14,9865
2023-02-15,9792
2023-02-16,9910
2023-02-17,10018
2023-02-20,9970
2023-02-21,9975
