date,price
2023-10-23,2945
2023-10-24,2926
2023-10-25,2931
2023-10-26,2928
2023-10-27,2947
2023-10-30,2983
2023-10-31,2873
2023-11-01,2865
2023-11-02,2922
2023-11-03,2960
2023-11-06,3007
2023-11-07,3058
2023-11-08,3059
2023-11-09,3055
2023-11-10,2895
2023-11-13,2921
2023-11-14,2963
2023-11-15,2985
2023-11-16,2980
2023-11-17,2886
2023-11-20,2875
2023-11-21,2896
2023-11-22,2859
2023-11-23,2861
2023-11-24,2894
2023-11-27,2831
2023-11-28,2847
2023-11-29,2846
2023-11-30,2848
2023-12-01,2760
2023-12-04,2749
2023-12-05,2785
2023-12-06,2815
2023-12-07,2832
2023-12-08,2873
2023-12-11,2890
2023-12-12,2934
2023-12-13,2912
2023-12-14,2863
2023-12-15,2864
2023-12-18,2815
2023-12-19,2836
2023-12-20,2831
2023-12-21,2879
2023-12-22,2835
2023-12-25,2847
2023-12-26,2835
2023-12-27,2913
2023-12-28,2924
2023-12-29,2870
2024-01-02,2778
2024-01-03,2762
2024-01-04,2778
2024-01-05,2711
2024-01-08,2681
2024-01-09,2659
2024-01-10,2643
2024-01-11,2593
2024-01-12,2575
2024-01-15,2611
2024-01-16,2612
2024-01-17,2583
2024-01-18,2564
2024-01-19,2549
2024-01-22,2524
2024-01-23,2529
2024-01-24,2555
2024-01-25,2528
2024-01-26,2509
2024-01-29,2451
2024-01-30,2462
2024-01-31,2480
2024-02-01,2528
2024-02-02,2502
2024-02-05,2484
2024-02-06,2483
2024-02-07,2437
2024-02-08,2470
2024-02-19,2484
2024-02-20,2475
2024-02-21,2447
2024-02-22,2449
2024-02-23,2447
2024-02-26,2438
2024-02-27,2469
2024-02-28,2463
2024-02-29,2448
2024-03-01,2495
2024-03-04,2521
2024-03-05,2529
2024-03-06,2527
2024-03-07,2529
2024-03-08,2591
2024-03-11,2607
2024-03-12,2654
2024-03-13,2627
2024-03-14,2647
2024-03-15,2660
2024-03-18,2649
2024-03-19,2702
2024-03-20,2716
2024-03-21,2767
2024-03-22,2713
2024-03-25,2645
2024-03-26,2640
2024-03-27,2642
2024-03-28,2593
2024-03-29,2677
2024-04-01,2701
2024-04-02,2684
2024-04-03,2684
2024-04-08,2714
2024-04-09,2720
2024-04-10,2720
2024-04-11,2701
2024-04-12,2716
2024-04-15,2770
2024-04-16,2822
2024-04-17,2699
2024-04-18,2715
2024-04-19,2758
2024-04-22,2734
2024-04-23,2767
2024-04-24,2796
2024-04-25,2787
2024-04-26,2791
2024-04-29,2770
2024-04-30,2783
2024-05-06,2842
2024-05-07,2924
2024-05-08,2909
2024-05-09,2893
2024-05-10,2857
2024-05-13,2879
2024-05-14,2878
2024-05-15,2896
2024-05-16,2875
2024-05-17,2902
2024-05-20,2875
2024-05-21,2859
2024-05-22,2940
2024-05-23,2923
2024-05-24,2895
2024-05-27,2879
2024-05-28,2857
2024-05-29,2803
2024-05-30,2791
2024-05-31,2786
2024-06-03,2735
2024-06-04,2758
2024-06-05,2779
2024-06-06,2778
2024-06-07,2756
2024-06-11,2742
2024-06-12,2747
2024-06-13,2660
2024-06-14,2698
2024-06-17,2628
2024-06-18,2593
2024-06-19,2586
2024-06-20,2583
2024-06-21,2581
2024-06-24,2593
2024-06-25,2591
2024-06-26,2606
2024-06-27,2628
2024-06-28,2637
2024-07-01,2653
2024-07-02,2678
2024-07-03,2671
2024-07-04,2604
2024-07-05,2628
2024-07-08,2623
2024-07-09,2551
2024-07-10,2514
2024-07-11,2485
2024-07-12,2470
2024-07-15,2412
2024-07-16,2462
2024-07-17,2479
2024-07-18,2470
2024-07-19,2518
2024-07-22,2503
2024-07-23,2447
2024-07-24,2473
2024-07-25,2429
2024-07-26,2479
2024-07-29,2449
2024-07-30,2411
2024-07-31,2426
2024-08-01,2412
2024-08-02,2403
2024-08-05,2366
2024-08-06,2306
2024-08-07,2297
2024-08-08,2269
2024-08-09,2275
2024-08-12,2268
2024-08-13,2175
2024-08-14,2148
2024-08-15,2188
2024-08-16,2166
2024-08-19,2165
2024-08-20,2183
2024-08-21,2217
2024-08-22,2185
2024-08-23,2165
2024-08-26,2205
2024-08-27,2222
2024-08-28,2231
2024-08-29,2240
2024-08-30,2248
2024-09-02,2240
2024-09-03,2375
2024-09-04,2418
2024-09-05,2524
2024-09-06,2549
2024-09-09,2532
2024-09-10,2462
2024-09-11,2522
2024-09-12,2547
2024-09-13,2573
2024-09-18,2580
2024-09-19,2534
2024-09-20,2528
2024-09-23,2500
2024-09-24,2555
2024-09-25,2506
2024-09-26,2588
2024-09-27,2571
2024-09-30,2618
2024-10-08,2489
2024-10-09,2470
2024-10-10,2492
2024-10-11,2441
2024-10-14,2473
2024-10-15,2449
2024-10-16,2466
2024-10-17,2416
2024-10-18,2449
2024-10-21,2322
2024-10-22,2345
2024-10-23,2400
2024-10-24,2402
2024-10-25,2380
2024-10-28,2406
2024-10-29,2390
2024-10-30,2365
2024-10-31,2338
2024-11-01,2340
2024-11-04,2358
2024-11-05,2332
2024-11-06,2357
2024-11-07,2448
2024-11-08,2383
2024-11-11,2461
2024-11-12,2423
2024-11-13,2427
2024-11-14,2430
2024-11-15,2341
2024-11-18,2395
2024-11-19,2388
2024-11-20,2356
2024-11-21,2315
2024-11-22,2255
2024-11-25,2284
2024-11-26,2257
2024-11-27,2262
2024-11-28,2364
2024-11-29,2373
2024-12-02,2351
2024-12-03,2332
2024-12-04,2274
2024-12-05,2239
2024-12-06,2226
2024-12-09,2263
2024-12-10,2276
2024-12-11,2274
2024-12-12,2272
2024-12-13,2257
2024-12-16,2297
2024-12-17,2274
2024-12-18,2236
2024-12-19,2269
2024-12-20,2349
2024-12-23,2327
2024-12-24,2329
2024-12-25,2365
2024-12-26,2373
2024-12-27,2372
2024-12-30,2383
2024-12-31,2410
2025-01-02,2409
2025-01-03,2357
2025-01-06,2356
2025-01-07,2284
2025-01-08,2263
2025-01-09,2261
2025-01-10,2271
2025-01-13,2359
2025-01-14,2383
2025-01-15,2433
2025-01-16,2413
2025-01-17,2433
2025-01-20,2467
2025-01-21,2479
2025-01-22,2473
2025-01-23,2465
2025-01-24,2497
2025-01-27,2465
2025-02-05,2565
2025-02-06,2500
2025-02-07,2501
2025-02-10,2525
2025-02-11,2529
2025-02-12,2520
2025-02-13,2494
2025-02-14,2533
2025-02-17,2495
2025-02-18,2528
2025-02-19,2592
2025-02-20,2615
2025-02-21,2621
2025-02-24,2587
2025-02-25,2574
2025-02-26,2555
2025-02-27,2596
2025-02-28,2566
2025-03-03,2636
2025-03-04,2576
2025-03-05,2477
2025-03-06,2464
2025-03-07,2456
2025-03-10,2611
2025-03-11,2684
2025-03-12,2730
2025-03-13,2695
2025-03-14,2679
2025-03-17,2658
2025-03-18,2674
2025-03-19,2677
2025-03-20,2597
2025-03-21,2598
2025-03-24,2577
2025-03-25,2615
2025-03-26,2576
2025-03-27,2602
2025-03-28,2569
2025-03-31,2740
2025-04-01,2665
2025-04-02,2694
2025-04-03,2749
2025-04-07,2723
2025-04-08,2800
2025-04-09,2736
2025-04-10,2673
2025-04-11,2690
2025-04-14,2721
2025-04-15,2673
2025-04-16,2594
2025-04-17,2586
2025-04-18,2597
2025-04-21,2631
2025-04-22,2658
2025-04-23,2679
2025-04-24,2725
2025-04-25,2684
2025-04-28,2641
2025-04-29,2588
2025-04-30,2536
2025-05-06,2548
2025-05-07,2565
2025-05-08,2563
2025-05-09,2551
2025-05-12,2544
2025-05-13,2487
2025-05-14,2509
2025-05-15,2537
2025-05-16,2513
2025-05-19,2509
2025-05-20,2510
2025-05-21,2552
2025-05-22,2562
2025-05-23,2556
2025-05-26,2566
2025-05-27,2599
2025-05-28,2604
2025-05-29,2618
2025-05-30,2637
2025-06-03,2557
2025-06-04,2543
2025-06-05,2567
2025-06-06,2608
2025-06-09,2614
2025-06-10,2629
2025-06-11,2638
2025-06-12,2674
2025-06-13,2674
2025-06-16,2671
2025-06-17,2682
2025-06-18,2688
2025-06-19,2694
2025-06-20,2679
2025-06-23,2657
2025-06-24,2662
2025-06-25,2588
2025-06-26,2550
2025-06-27,2559
2025-06-30,2572
2025-07-01,2586
2025-07-02,2578
2025-07-03,2601
2025-07-04,2597
2025-07-07,2579
2025-07-08,2576
2025-07-09,2586
2025-07-10,2611
2025-07-11,2633
2025-07-14,2659
2025-07-15,2655
2025-07-16,2653
2025-07-17,2719
2025-07-18,2722
2025-07-21,2727
2025-07-22,2736
2025-07-23,2758
2025-07-24,2682
2025-07-25,2675
2025-07-28,2660
2025-07-29,2660
2025-07-30,2735
2025-07-31,2699
2025-08-01,2675
2025-08-04,2678
2025-08-05,2724
2025-08-06,2745
2025-08-07,2469
2025-08-08,2506
2025-08-11,2455
2025-08-12,2562
2025-08-13,2688
2025-08-14,2606
2025-08-15,2546
2025-08-18,2590
2025-08-19,2604
2025-08-20,2627
2025-08-21,2561
2025-08-22,2543
2025-08-25,2547
2025-08-26,2526
2025-08-27,2501
2025-08-28,2483
2025-08-29,2513
2025-09-01,2513
2025-09-02,2500
2025-09-03,2521
2025-09-04,2519
2025-09-05,2550
2025-09-08,2542
2025-09-09,2550
2025-09-10,2533
2025-09-11,2567
2025-09-12,2531
2025-09-15,2504
2025-09-16,2518
2025-09-17,2460
2025-09-18,2470
2025-09-19,2522
2025-09-22,2528
2025-09-23,2447
2025-09-24,2395
2025-09-25,2444
2025-09-26,2405
2025-09-29,2416
2025-09-30,2421
2025-10-09,2435
2025-10-10,2391
2025-10-13,2392
2025-10-14,2348
2025-10-15,2357
2025-10-16,2364
2025-10-17,2306
2025-10-20,2350
2025-10-21,2321
2025-10-22,2307
2025-10-23,2339
2025-10-24,2325
2025-10-27,2335
2025-10-28,2396
2025-10-29,2373
2025-10-30,2401
2025-10-31,2388
2025-11-03,2491
2025-11-04,2497
2025-11-05,2537
2025-11-06,2549
2025-11-07,2539
2025-11-10,2527
2025-11-11,2500
2025-11-12,2494
2025-11-13,2492
2025-11-14,2490
2025-11-17,2449
2025-11-18,2431
2025-11-19,2419
2025-11-20,2412
2025-11-21,2431
2025-11-24,2446
2025-11-25,2431
2025-11-26,2439
2025-11-27,2414
2025-11-28,2415
2025-12-01,2403
2025-12-02,2413
2025-12-03,2409
2025-12-04,2395
2025-12-05,2377
2025-12-08,2342
2025-12-09,2317
2025-12-10,2329
2025-12-11,2323
2025-12-12,2347
2025-12-15,2341
2025-12-16,2359
2025-12-17,2331
2025-12-18,2340
2025-12-19,2323
2025-12-22,2337
2025-12-23,2349
2025-12-24,2344
2025-12-25,2352
2025-12-26,2391
2025-12-29,2387
2025-12-30,2403
2025-12-31,2365
2026-01-05,2361
2026-01-06,2390
2026-01-07,2419
2026-01-08,2358
2026-01-09,2338
2026-01-12,2330
2026-01-13,2314
2026-01-14,2289
2026-01-15,2283
2026-01-16,2255
2026-01-19,2221
2026-01-20,2229
